eurythmics	130	1	1	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
mike oldfield	833	1	2	0 0 0 0 0 1 2	0 0 3 0 0 0 0 0
hall & oates	80	1	1	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
chris rea	138	1	1	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
laura branigan	65	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the waterboys	64	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
maciej silski	62	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
leona lewis	218	2	1	0 0 0 0 0 1 1	0 1 2 0 0 0 0 0
george michael	56	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
black	53	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
frozen silence	94	1	1	0 0 0 0 0 0 2	0 0 1 0 0 1 0 0
sweet coffee	49	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
blackfield	157	1	1	0 0 0 0 0 0 2	0 0 1 0 0 1 0 0
cyndi lauper	171	2	2	0 0 0 0 0 1 3	0 0 3 0 0 0 0 1
pseudo echo	47	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
desireless	39	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
limp bizkit	407	4	1	0 0 0 0 0 0 4	0 0 3 0 0 2 0 0
modern talking	37	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
rihanna	432	3	3	0 0 0 0 0 1 5	0 0 3 0 0 0 2 1
a-ha	512	3	1	0 0 0 0 0 2 2	0 0 3 0 0 0 1 0
linkin park	8117	14	5	0 0 0 0 1 5 8	0 1 14 0 0 1 4 0
hans zimmer	788	2	5	0 0 0 0 0 3 3	0 0 7 0 0 0 0 0
nelly furtado	610	4	3	0 0 0 0 0 1 6	0 0 6 0 0 0 0 1
madonna	3195	7	2	0 0 0 0 1 2 4	0 0 5 0 0 1 2 1
blink-182	6284	9	6	0 0 0 0 1 1 12	0 0 11 0 0 0 5 0
dave gahan	24	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
kelly clarkson	828	3	6	0 0 0 0 1 2 5	0 0 5 0 0 1 3 0
lucie silvas	30	0	2	0 0 0 0 0 0 2	0 0 2 0 0 0 0 0
natalie imbruglia	489	2	1	0 0 0 0 0 1 1	0 1 2 0 0 0 0 0
michelle branch	231	1	1	0 0 0 0 0 0 1	0 1 1 0 0 0 0 0
delta goodrem	119	1	2	0 0 0 0 0 1 2	0 0 3 0 0 0 0 0
new order	1073	4	3	0 0 0 1 1 1 3	0 1 2 1 0 0 3 0
seal	429	1	1	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
atomic kitten	141	1	1	0 0 0 0 0 0 1	0 1 1 0 0 0 0 0
backstreet boys	814	4	1	0 0 0 0 0 0 5	0 1 3 0 0 1 1 0
mary j. blige	51	1	1	0 0 0 0 0 0 2	0 1 1 0 0 0 0 0
negative	63	1	1	0 0 0 0 0 0 2	0 0 2 0 0 0 0 0
justin timberlake	631	4	5	0 0 0 0 1 2 5	0 0 7 1 0 0 0 1
savage garden	57	1	2	0 0 0 0 0 1 2	0 0 3 0 0 0 0 0
nerina pallot	17	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
erasure	58	0	2	0 0 0 0 0 0 2	0 0 1 0 0 0 1 0
culture club	140	0	1	0 0 0 0 0 0 2	0 0 1 0 0 0 1 0
mr. oizo	281	2	1	0 0 0 0 0 2 2	0 0 4 0 0 0 0 0
robbie williams	65	1	1	0 0 0 0 0 0 2	0 0 1 0 0 1 0 0
black eyed peas	494	6	1	0 0 0 0 1 3 3	0 2 4 0 0 1 0 1
antonio orozco	10	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
decai	10	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
kiko & shara	9	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
marc anthony	8	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
manuel carrasco	7	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
mika	336	3	1	0 0 0 0 0 1 4	0 1 3 0 0 0 0 1
juanes	6	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
la oreja de van gogh	188	0	1	0 0 0 0 0 1 1	0 0 1 0 0 0 1 0
melendi	6	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
amaral	5	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
andy & lucas	5	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
chambao	5	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
chayanne	5	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
christian castro	5	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
christina aguilera	222	2	2	0 0 0 0 0 1 3	0 0 3 1 0 0 1 0
craig david	127	1	1	0 0 0 0 0 0 2	0 1 1 0 0 0 0 0
luis fonsi	5	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
sergio contreras	5	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
ana torroja	8	0	2	0 0 0 0 0 1 1	0 0 1 0 0 0 0 1
beyoncé	231	4	1	0 0 0 0 0 0 4	0 2 2 0 0 0 0 1
bustamante	4	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
camila	406	1	1	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
colbie caillat	4	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
coti	4	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
david bisbal	4	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
edurne	4	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
fito & fitipaldis	4	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
hanna	4	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
malu	4	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
paulina rubio	4	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
rosana	4	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
t.a.t.u.	954	2	1	0 0 0 0 0 2 2	0 0 2 0 0 0 2 0
amy winehouse	2017	7	4	0 0 0 1 2 2 5	0 1 7 0 0 0 1 3
efecto mariposa	3	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
el arrebato	3	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
enrique iglesias	179	2	1	0 0 0 0 0 0 3	0 0 3 0 0 0 0 0
fondo flamenco	3	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
jennifer lopez	812	2	2	0 0 0 0 0 1 3	0 0 2 0 0 1 0 1
mecano	3	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
phil collins	23	0	1	0 0 0 0 0 0 1	0 0 3 0 0 0 0 0
sean kingston	3	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
u2	4573	15	5	0 0 0 1 10 3 4	0 1 15 0 0 1 4 0
dub fx	1255	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
box car racer	1386	2	0	0 0 0 0 0 0 1	0 0 1 0 0 0 1 0
zebrahead	1496	2	1	0 0 0 0 0 0 2	0 0 3 0 0 0 0 0
paul oakenfold	553	3	1	0 0 0 0 0 0 2	0 0 4 0 0 0 0 0
pendulum	751	3	0	0 0 0 0 0 0 2	0 0 3 0 0 0 0 0
ronald jenkees	438	2	0	0 0 0 0 0 0 1	0 0 1 0 0 0 1 0
sum 41	973	5	1	0 0 0 0 0 0 3	0 0 4 0 0 0 2 0
angels & airwaves	1578	3	0	0 0 0 0 0 0 2	0 0 2 0 0 0 1 0
haggard	2006	4	2	0 0 0 0 1 2 2	0 0 6 0 0 0 0 0
alien ant farm	312	1	0	0 0 0 0 0 0 0	0 0 2 0 0 0 0 0
the offspring	1458	8	2	0 0 0 0 1 2 6	0 0 8 1 0 0 1 0
????? ?????	242	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
ronan hardiman	185	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
the crystal method	326	2	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
????	5740	15	2	0 0 0 0 0 0 5	0 11 5 0 0 0 1 0
eminem	774	5	0	0 0 0 0 1 1 2	0 0 4 0 0 1 1 0
the qemists	128	2	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
silverstein	127	1	0	0 0 0 0 0 0 0	0 0 2 0 0 0 0 0
rise against	3223	9	3	0 0 0 0 0 2 9	0 0 9 0 0 0 3 0
???????	878	3	2	0 0 0 0 0 0 3	0 3 2 0 0 0 0 0
scum of the earth	79	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
blu mar ten	73	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
bomfunk mcs	73	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
vanessa-mae	73	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
??????	1412	5	1	0 0 0 0 0 1 2	0 3 1 0 0 0 2 0
drop dead, gorgeous	68	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
flying steps	67	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
drumattic twins	66	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
andrew w.k.	744	2	1	0 0 0 0 0 0 2	0 0 1 0 0 0 2 0
hoobastank	1202	6	2	0 0 0 0 1 1 2	0 0 7 0 0 0 1 0
dover	59	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
bodyjar	57	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
southside rockers	56	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
prodigy	79	1	0	0 0 0 0 0 0 0	0 1 1 0 0 0 0 0
future prophecies	127	2	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
jonathan coulton	1747	2	0	0 0 0 0 0 0 1	0 0 2 1 0 0 0 0
blessthefall	52	2	0	0 0 0 0 0 0 0	0 0 2 0 0 0 0 0
nubreed & luke chable	49	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
franz ferdinand	3809	8	3	0 0 0 0 2 5 5	0 1 11 0 0 0 1 1
johannes linstead	47	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
infected mushroom	1095	7	0	0 0 0 0 0 2 3	0 0 6 0 0 0 1 0
darude	533	4	0	0 0 0 0 0 1 2	0 0 3 0 0 0 1 0
akira yamaoka	270	2	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
aqua	87	1	1	0 0 0 0 0 0 1	0 0 1 0 0 0 1 0
clawfinger	952	3	0	0 0 0 0 0 1 1	0 0 3 0 0 0 0 0
dusty kid	37	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
senses fail	1663	6	0	0 0 0 0 0 1 3	0 0 4 0 0 0 3 0
commix	157	4	0	0 0 0 0 0 0 3	0 0 4 0 0 0 0 0
id software	31	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
panic at the disco	1776	6	1	0 0 0 0 0 1 5	0 0 4 0 0 0 3 0
enigma	2074	10	2	0 0 0 0 0 3 6	0 0 8 0 0 3 1 0
fatboy slim	314	4	0	0 0 0 0 0 1 2	0 0 3 0 0 0 1 0
krs-one	28	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
drowning pool	275	2	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
placebo	3109	14	3	0 0 0 0 3 5 8	0 0 14 1 0 1 4 1
david & the citizens	2373	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
kent	3053	5	1	0 0 0 0 0 1 5	0 0 5 0 0 0 1 0
säkert!	912	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
detektivbyrån	753	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
lars winnerbäck	990	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
raymond & maria	737	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
tegan and sara	5108	2	4	0 0 0 0 0 3 5	0 0 5 1 0 0 2 0
the knife	1450	2	2	0 0 0 0 0 2 2	1 0 3 0 0 0 0 0
tiger lou	696	2	0	0 0 0 0 0 0 2	0 0 2 0 0 0 0 0
håkan hellström	599	1	1	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
david fridlund	425	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the ark	381	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
alice in videoland	377	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
timo räisänen	370	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the cardigans	1334	5	1	0 0 0 0 1 1 4	0 0 4 0 0 0 1 1
bloc party	4368	12	4	0 0 0 0 2 3 8	0 0 14 0 0 0 2 0
oasis	4709	11	4	0 0 0 0 3 4 6	0 1 10 1 0 1 3 0
sahara hotnights	657	2	0	0 0 0 0 0 0 2	0 0 2 0 0 0 0 0
vapnet	247	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
laleh	239	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
markus krunegård	397	1	1	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
the kooks	3959	9	7	0 0 0 0 1 5 6	0 0 15 0 0 0 0 1
deportees	331	2	0	0 0 0 0 0 0 2	0 0 2 0 0 0 0 0
r.e.m.	2331	12	6	0 0 1 2 3 3 7	0 1 13 0 0 0 4 0
slagsmålsklubben	761	3	0	0 0 0 0 0 1 2	0 0 2 0 0 0 1 0
hot chip	877	4	1	0 0 0 0 0 2 3	0 1 4 0 0 0 0 0
millencolin	659	3	1	0 0 0 0 0 1 3	0 0 4 0 0 0 0 0
the sounds	983	2	1	0 0 0 0 0 1 2	0 0 2 0 0 0 1 0
mew	1656	3	3	0 0 0 0 0 1 4	0 0 4 1 0 0 1 0
green day	1473	8	3	0 0 0 0 1 3 5	0 0 6 0 0 2 3 0
kings of convenience	864	4	2	0 0 0 0 0 1 5	0 0 4 1 0 0 1 0
firefox ak	153	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
mando diao	487	4	3	0 0 0 0 1 3 3	0 1 6 0 0 0 0 0
the tough alliance	1599	2	1	0 0 0 0 0 1 2	0 0 3 0 0 0 0 0
shout out louds	145	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
keane	2131	7	2	0 0 0 0 1 3 5	0 0 7 0 0 1 1 0
wir sind helden	1047	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
thompson twins	927	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
hanson	753	0	1	0 0 0 0 0 0 2	0 0 1 0 0 0 1 0
no doubt	1009	3	1	0 0 0 0 0 1 4	0 0 3 0 0 0 2 0
orchestral manoeuvres in the dark	933	1	1	0 0 0 0 0 1 2	0 0 0 0 0 0 3 0
the human league	323	0	1	0 0 0 0 0 1 1	0 1 0 0 0 0 1 0
altered images	293	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
martina mcbride	280	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
yazoo	254	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
regina spektor	2128	4	3	0 0 0 0 1 1 6	0 0 4 1 0 0 4 0
the format	545	1	1	0 0 0 0 0 0 3	0 0 1 0 0 0 2 0
carolyn dawn johnson	173	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
mazzy star	270	0	1	0 0 0 0 0 1 1	0 0 1 0 0 0 1 0
dashboard confessional	888	3	1	0 0 0 0 0 1 5	0 0 2 0 0 0 4 0
jonathan larson	161	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
wicked	155	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
the verve pipe	151	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
missing persons	138	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
the passions	134	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
ima robot	131	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
judith holofernes	130	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
depeche mode	3129	10	5	0 0 0 2 2 4 9	0 1 12 0 0 0 4 0
fake	127	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
der plan	122	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
gwen stefani	232	1	0	0 0 0 0 0 0 2	0 0 1 0 0 0 1 0
dierks bentley	121	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
heaven 17	118	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
the sundays	118	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
dixie chicks	110	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
shania twain	257	2	0	0 0 0 0 1 1 1	0 0 2 0 0 0 1 0
stacey q	106	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
camera obscura	546	3	2	0 0 0 0 0 2 4	0 0 3 0 0 0 2 1
deana carter	101	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
matt & kim	451	1	0	0 0 0 0 0 0 2	0 0 1 0 0 0 1 0
steel train	95	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
dan fogelberg	91	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
taking back sunday	690	3	1	0 0 0 0 0 1 4	0 0 1 0 0 0 4 0
andrew bird	2358	5	2	0 0 0 0 1 2 6	0 0 3 1 0 0 5 0
jewel	281	0	1	0 0 0 0 0 1 1	0 0 1 0 0 0 1 0
haircut 100	83	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
britney spears	1094	5	3	0 0 0 0 2 3 4	0 0 5 0 0 0 3 1
kristy lee	79	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
the police	545	3	0	0 0 0 0 0 0 3	0 0 2 0 0 0 2 0
the postal service	2475	3	3	0 0 0 0 0 3 3	0 0 5 0 0 0 2 0
fefe dobson	82	0	1	0 0 0 0 0 1 1	0 0 1 0 0 0 1 0
julie roberts	73	0	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
j dilla	1100	1	0	0 0 0 0 0 1 1	0 1 2 0 0 0 0 0
nas	920	4	1	0 0 0 0 0 1 3	0 2 3 0 0 0 1 1
common	1108	2	0	0 0 0 0 0 0 2	0 1 3 0 0 0 0 0
black milk	188	0	0	0 0 0 0 0 0 0	0 1 1 0 0 0 0 0
pete rock	106	0	0	0 0 0 0 0 0 0	0 1 1 0 0 0 0 0
jay-z	908	6	0	0 0 0 0 0 1 4	0 1 4 1 0 0 1 0
dr. dre	328	3	0	0 0 0 0 0 1 1	0 1 1 1 0 1 0 0
evidence	69	0	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
kanye west	1912	9	3	0 0 0 0 0 4 7	0 1 6 1 0 0 5 0
dead prez	60	0	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
percee p	56	0	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
jeff mills	52	0	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
method man	52	0	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
panacea	50	0	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
2pac	877	5	0	0 0 0 0 0 2 3	0 1 3 0 0 1 1 1
fort minor	785	4	0	0 0 0 0 0 0 3	0 2 3 0 0 0 0 0
madvillain	172	1	0	0 0 0 0 0 0 1	0 1 1 0 0 0 0 0
ratatat	563	2	1	0 0 0 0 1 1 1	0 1 2 0 0 0 1 0
talib kweli	288	1	0	0 0 0 0 0 0 1	0 1 1 0 0 0 1 0
do or die	44	0	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
madlib	40	0	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
50 cent	97	2	0	0 0 0 0 0 0 1	0 1 0 1 0 0 0 1
abstract rude & tribe unique	36	0	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
the alchemist	36	0	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
bill evans	35	0	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
gza/genius	35	0	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
lil wayne	1355	3	0	0 0 0 0 0 0 2	0 1 1 1 0 0 1 0
styles p	283	1	0	0 0 0 0 0 0 1	0 1 0 0 0 0 1 0
emc	51	0	0	0 0 0 0 0 0 0	0 1 1 0 0 0 0 0
ghostface	894	3	0	0 0 0 0 0 0 2	0 1 1 1 0 0 1 0
k-os	31	0	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
burial	1004	4	0	0 0 0 0 0 0 3	0 1 3 1 0 0 0 0
dj vadim	28	0	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
el-p	28	0	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
big shug	58	0	0	0 0 0 0 0 0 0	0 1 1 0 0 0 0 0
black spade	58	0	0	0 0 0 0 0 0 0	0 1 1 0 0 0 0 0
john coltrane	823	3	0	0 0 0 0 1 1 1	0 1 2 0 0 0 1 0
the residents	346	1	2	0 0 0 0 0 0 3	0 1 0 0 0 0 2 1
roni size & reprazent	26	0	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
flying lotus - (www.influencias-urbanas.blogspot.com)	25	0	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
the cool kids	99	1	0	0 0 0 0 0 0 0	0 1 0 1 0 0 0 0
the game	24	0	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
redman	23	0	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
rza	23	0	0	0 0 0 0 0 0 0	0 1 0 0 0 0 0 0
joan baez	426	2	0	0 0 0 0 0 1 1	0 1 2 0 0 1 0 0
e-rotic	690	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
goo goo dolls	1002	1	2	0 0 0 0 0 0 2	0 0 1 0 0 0 2 0
apulanta	368	1	1	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
chorale	248	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
bryan adams	652	2	3	0 0 0 0 0 2 3	0 0 4 0 0 0 1 0
gnarls barkley	527	5	1	0 0 0 0 1 2 2	1 0 4 0 0 0 1 0
groove coverage	327	1	2	0 0 0 0 0 0 3	0 0 3 0 0 0 0 0
september	1010	3	1	0 0 0 0 1 1 2	0 0 3 0 0 0 0 1
3 doors down	1617	5	4	0 0 0 0 0 3 5	0 0 6 0 0 1 2 0
basic element	144	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
chris brown	262	1	1	0 0 0 0 0 1 1	0 0 1 0 0 0 1 0
eels	1748	4	2	0 0 0 1 1 1 3	0 0 4 0 0 0 3 0
solid base	127	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
irwin goodman	121	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
moby	1605	7	3	0 0 0 0 0 2 7	0 0 7 1 0 1 1 1
don huonot	95	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
stella	81	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the pussycat dolls	197	1	2	0 0 0 0 0 1 2	0 0 2 0 0 0 1 0
cascada	767	2	1	0 0 0 0 0 1 2	0 0 2 0 0 1 0 0
john legend	272	2	2	0 0 0 0 0 1 3	0 1 3 0 0 0 0 0
alicia keys	404	3	2	0 0 0 0 1 1 3	0 1 3 0 0 0 1 0
kapasiteettiyksikkö	70	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
sonata arctica	4582	4	2	0 0 0 0 0 2 4	0 0 5 0 0 0 1 0
frank sinatra	628	4	3	0 0 0 1 1 2 4	0 0 3 0 0 0 5 0
jonas brothers	183	1	1	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
deep insight	127	1	1	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
maroon 5	320	1	4	0 0 0 0 0 2 2	0 1 3 0 0 0 1 0
the calling	59	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
ambassadöör	55	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
cheek	55	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
darin	55	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
antti tuisku	54	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
usher	136	1	1	0 0 0 0 0 1 1	0 0 1 0 0 0 1 0
finlanders	45	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
sadetanssi	45	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
snoop dogg	255	3	1	0 0 0 0 1 1 1	0 0 1 1 0 0 1 1
akon	433	3	1	0 0 0 0 0 1 2	0 1 2 0 0 0 1 0
mamba	43	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
da buzz	42	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
jessy	39	0	1	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
syd barrett	320	1	3	0 0 0 0 0 1 2	1 0 0 1 0 0 2 0
spiritualized	193	0	2	0 0 0 0 0 1 1	0 1 0 1 0 0 1 0
the boo radleys	97	0	1	0 0 0 0 0 0 0	0 0 0 1 0 0 0 0
the brian jonestown massacre	2981	3	2	0 0 0 0 0 1 4	0 0 2 2 0 0 2 0
black rebel motorcycle club	2533	6	1	0 0 0 0 1 2 3	0 0 4 1 0 1 1 0
the duke spirit	52	0	1	0 0 0 0 0 0 0	0 0 0 1 0 0 0 0
the stone roses	1365	4	2	0 0 0 1 1 1 1	0 0 4 1 0 0 1 0
jefferson airplane	109	1	1	0 0 0 0 0 0 1	0 0 1 1 0 0 0 0
the black angels	524	1	1	0 0 0 0 0 0 1	0 0 1 1 0 0 0 0
graham bond organisation	42	0	1	0 0 0 0 0 0 0	0 0 0 1 0 0 0 0
love	163	1	1	0 0 0 0 0 0 1	0 0 1 1 0 0 0 0
the warlocks	230	1	1	0 0 0 0 0 0 1	0 0 1 1 0 0 0 0
a place to bury strangers	123	1	1	0 0 0 0 0 0 1	0 0 1 1 0 0 0 0
not from there	30	0	1	0 0 0 0 0 0 0	0 0 0 1 0 0 0 0
richard in your mind	30	0	1	0 0 0 0 0 0 0	0 0 0 1 0 0 0 0
king khan & the shrines	33	0	2	0 0 0 0 0 0 1	0 1 0 1 0 0 0 0
the stairs	28	0	1	0 0 0 0 0 0 0	0 0 0 1 0 0 0 0
the vera violets	28	0	1	0 0 0 0 0 0 0	0 0 0 1 0 0 0 0
edgar 'jones' jones	27	0	1	0 0 0 0 0 0 0	0 0 0 1 0 0 0 0
film school	21	0	1	0 0 0 0 0 0 0	0 0 0 1 0 0 0 0
captain beefheart & his magic band	277	1	2	0 0 0 0 0 1 1	0 0 1 1 0 0 1 0
the charlatans	2036	2	1	0 0 0 0 0 1 1	0 0 2 1 0 0 0 0
kaleidoscope	17	0	1	0 0 0 0 0 0 0	0 0 0 1 0 0 0 0
the raconteurs	512	3	1	0 0 0 0 0 0 2	0 0 3 1 0 0 0 0
